sr_no,time_posted_local,listing_sk,user_sk,category_l3_sk,listing_price,lower_bound,month_posted,outlier_flag,category_name_an
21512,27/06/20,6.40712E+18,4.73545E+18,olx|mea|ae|classifieds|cl|5,1200,-1652.5,6,Normal,Category 5
21513,27/06/20,1.65784E+18,8.4034E+18,olx|mea|ae|classifieds|cl|2,900,-1652.5,6,Normal,Category 2
21514,27/06/20,1.00124E+18,8.4034E+18,olx|mea|ae|classifieds|cl|2,1700,-1652.5,6,Normal,Category 2
21515,27/06/20,1.34089E+18,7.16407E+18,olx|mea|ae|classifieds|cl|6,2500,-1652.5,6,Normal,Category 6
21516,27/06/20,6.58132E+18,6.88395E+18,olx|mea|ae|classifieds|cl|11,150,-1652.5,6,Normal,All other
21517,27/06/20,8.69912E+18,3.21206E+18,olx|mea|ae|classifieds|cl|9,200,-1652.5,6,Normal,All other
21518,27/06/20,7.01611E+18,3.50035E+17,olx|mea|ae|classifieds|cl|15,375,-1652.5,6,Normal,All other
21519,27/06/20,5.22962E+18,5.62522E+18,olx|mea|ae|classifieds|cl|5,1400,-1652.5,6,Normal,Category 5
21520,27/06/20,3.24093E+18,6.81214E+18,olx|mea|ae|classifieds|cl|2,1300,-1652.5,6,Normal,Category 2
21521,28/06/20,3.95067E+18,7.50569E+18,olx|mea|ae|classifieds|cl|5,5,-1652.5,6,Normal,Category 5
21522,28/06/20,7.38654E+18,2.54649E+18,olx|mea|ae|classifieds|cl|4,700,-1652.5,6,Normal,Category 4
21523,28/06/20,4.17187E+18,5.37351E+18,olx|mea|ae|classifieds|cl|13,1620,-1652.5,6,Normal,All other
21524,28/06/20,3.75802E+18,2.03628E+18,olx|mea|ae|classifieds|cl|8,15,-1652.5,6,Normal,All other
21525,28/06/20,5.54456E+18,1.26714E+18,olx|mea|ae|classifieds|cl|4,120,-1652.5,6,Normal,Category 4
21526,28/06/20,1.56463E+18,6.4552E+18,olx|mea|ae|classifieds|cl|14,10,-1652.5,6,Normal,All other
21527,28/06/20,7.91621E+18,3.49583E+18,olx|mea|ae|classifieds|cl|9,40,-1652.5,6,Normal,All other
21528,28/06/20,3.30627E+18,8.63855E+18,olx|mea|ae|classifieds|cl|6,150,-1652.5,6,Normal,Category 6
21529,28/06/20,7.28917E+18,1.34937E+18,olx|mea|ae|classifieds|cl|9,350,-1652.5,6,Normal,All other
21530,28/06/20,6.27289E+18,5.99499E+18,olx|mea|ae|classifieds|cl|10,570,-1652.5,6,Normal,All other
21531,28/06/20,1.35967E+18,3.34906E+17,olx|mea|ae|classifieds|cl|5,1500,-1652.5,6,Normal,Category 5
21532,28/06/20,9.78041E+17,8.10261E+18,olx|mea|ae|classifieds|cl|16,50,-1652.5,6,Normal,All other
21533,28/06/20,5.3322E+18,7.64531E+18,olx|mea|ae|classifieds|cl|13,900,-1652.5,6,Normal,All other
21534,28/06/20,5.70559E+18,8.88315E+18,olx|mea|ae|classifieds|cl|15,400,-1652.5,6,Normal,All other
21535,28/06/20,7.92263E+18,4.41282E+17,olx|mea|ae|classifieds|cl|4,300,-1652.5,6,Normal,Category 4
21536,28/06/20,8.33531E+18,3.75962E+18,olx|mea|ae|classifieds|cl|12,450,-1652.5,6,Normal,All other
21537,28/06/20,5.40834E+18,8.70321E+18,olx|mea|ae|classifieds|cl|8,40,-1652.5,6,Normal,All other
21538,28/06/20,2.02018E+18,7.98315E+18,olx|mea|ae|classifieds|cl|5,350,-1652.5,6,Normal,Category 5
21539,28/06/20,7.60285E+18,6.15053E+18,olx|mea|ae|classifieds|cl|7,400,-1652.5,6,Normal,Category 7
21540,28/06/20,4.79344E+18,4.95075E+18,olx|mea|ae|classifieds|cl|9,600,-1652.5,6,Normal,All other
21541,28/06/20,6.36994E+18,1.45304E+18,olx|mea|ae|classifieds|cl|15,20,-1652.5,6,Normal,All other
21542,28/06/20,2.24753E+17,7.14456E+18,olx|mea|ae|classifieds|cl|2,1800,-1652.5,6,Normal,Category 2
21543,28/06/20,3.27233E+18,8.59728E+18,olx|mea|ae|classifieds|cl|6,650,-1652.5,6,Normal,Category 6
21544,28/06/20,4.79161E+18,2.8523E+18,olx|mea|ae|classifieds|cl|9,400,-1652.5,6,Normal,All other
21545,28/06/20,1.00427E+18,4.17225E+18,olx|mea|ae|classifieds|cl|4,130,-1652.5,6,Normal,Category 4
21546,28/06/20,1.0023E+18,4.43419E+18,olx|mea|ae|classifieds|cl|4,650,-1652.5,6,Normal,Category 4
21547,28/06/20,8.31825E+18,8.97214E+18,olx|mea|ae|classifieds|cl|2,450,-1652.5,6,Normal,Category 2
21548,28/06/20,7.34378E+18,1.26643E+18,olx|mea|ae|classifieds|cl|8,200,-1652.5,6,Normal,All other
21549,28/06/20,6.35853E+18,8.02526E+18,olx|mea|ae|classifieds|cl|15,25,-1652.5,6,Normal,All other
21550,28/06/20,7.66539E+18,8.4034E+18,olx|mea|ae|classifieds|cl|2,2200,-1652.5,6,Normal,Category 2
21551,28/06/20,3.27798E+18,4.7139E+18,olx|mea|ae|classifieds|cl|14,100,-1652.5,6,Normal,All other
21552,28/06/20,5.19923E+18,3.56892E+18,olx|mea|ae|classifieds|cl|2,600,-1652.5,6,Normal,Category 2
21553,28/06/20,4.10633E+18,2.40622E+18,olx|mea|ae|classifieds|cl|1,1200,-1652.5,6,Normal,Category 1
21554,28/06/20,7.7073E+18,8.50467E+17,olx|mea|ae|classifieds|cl|12,485,-1652.5,6,Normal,All other
21555,28/06/20,2.74371E+18,1.70661E+18,olx|mea|ae|classifieds|cl|14,220,-1652.5,6,Normal,All other
21556,28/06/20,2.55433E+18,8.4034E+18,olx|mea|ae|classifieds|cl|2,1700,-1652.5,6,Normal,Category 2
21557,28/06/20,2.55149E+18,8.4034E+18,olx|mea|ae|classifieds|cl|2,3400,-1652.5,6,High Outlier,Category 2
21558,28/06/20,4.52809E+18,8.55247E+18,olx|mea|ae|classifieds|cl|15,50,-1652.5,6,Normal,All other
21559,28/06/20,2.54966E+18,8.4034E+18,olx|mea|ae|classifieds|cl|2,1800,-1652.5,6,Normal,Category 2
21560,28/06/20,3.21105E+18,8.4034E+18,olx|mea|ae|classifieds|cl|2,1400,-1652.5,6,Normal,Category 2
21561,28/06/20,5.33775E+18,8.09355E+18,olx|mea|ae|classifieds|cl|9,55,-1652.5,6,Normal,All other
21562,28/06/20,8.3203E+18,2.64174E+18,olx|mea|ae|classifieds|cl|16,50,-1652.5,6,Normal,All other
21563,28/06/20,4.15989E+18,7.20735E+18,olx|mea|ae|classifieds|cl|4,200,-1652.5,6,Normal,Category 4
21564,28/06/20,4.80987E+18,9.57868E+17,olx|mea|ae|classifieds|cl|4,20,-1652.5,6,Normal,Category 4
21565,28/06/20,7.3236E+18,8.84344E+18,olx|mea|ae|classifieds|cl|8,750,-1652.5,6,Normal,All other
21566,28/06/20,7.92786E+18,1.12009E+18,olx|mea|ae|classifieds|cl|4,350,-1652.5,6,Normal,Category 4
21567,29/06/20,6.14694E+18,6.97976E+18,olx|mea|ae|classifieds|cl|8,200,-1652.5,6,Normal,All other
21568,29/06/20,8.68506E+18,3.34906E+17,olx|mea|ae|classifieds|cl|5,580,-1652.5,6,Normal,Category 5
21569,29/06/20,8.20154E+18,3.3483E+18,olx|mea|ae|classifieds|cl|2,550,-1652.5,6,Normal,Category 2
21570,29/06/20,7.24468E+18,5.89958E+18,olx|mea|ae|classifieds|cl|11,200,-1652.5,6,Normal,All other
21571,29/06/20,9.06236E+18,2.73229E+18,olx|mea|ae|classifieds|cl|3,150,-1652.5,6,Normal,Category 3
21572,29/06/20,8.97802E+18,7.71032E+18,olx|mea|ae|classifieds|cl|16,10,-1652.5,6,Normal,All other
21573,29/06/20,1.79264E+18,1.63574E+18,olx|mea|ae|classifieds|cl|4,500,-1652.5,6,Normal,Category 4
21574,29/06/20,4.78799E+18,6.72535E+18,olx|mea|ae|classifieds|cl|6,295,-1652.5,6,Normal,Category 6
21575,29/06/20,9.41145E+17,5.54541E+18,olx|mea|ae|classifieds|cl|13,150,-1652.5,6,Normal,All other
21576,29/06/20,9.41132E+17,2.39836E+18,olx|mea|ae|classifieds|cl|13,50,-1652.5,6,Normal,All other
21577,29/06/20,7.61569E+18,5.38229E+18,olx|mea|ae|classifieds|cl|14,150,-1652.5,6,Normal,All other
21578,29/06/20,1.0747E+17,6.79437E+18,olx|mea|ae|classifieds|cl|8,50,-1652.5,6,Normal,All other
21579,29/06/20,8.10894E+18,5.28475E+18,olx|mea|ae|classifieds|cl|10,1290,-1652.5,6,Normal,All other
21580,29/06/20,5.97938E+18,1.15909E+18,olx|mea|ae|classifieds|cl|5,750,-1652.5,6,Normal,Category 5
21581,29/06/20,3.10021E+18,8.4034E+18,olx|mea|ae|classifieds|cl|2,2800,-1652.5,6,Normal,Category 2
21582,29/06/20,4.1181E+18,7.21569E+18,olx|mea|ae|classifieds|cl|11,50,-1652.5,6,Normal,All other
21583,29/06/20,7.00297E+18,1.69143E+18,olx|mea|ae|classifieds|cl|8,200,-1652.5,6,Normal,All other
21584,29/06/20,8.97041E+18,5.19901E+18,olx|mea|ae|classifieds|cl|16,5,-1652.5,6,Normal,All other
21585,29/06/20,6.35202E+18,8.84344E+18,olx|mea|ae|classifieds|cl|8,1200,-1652.5,6,Normal,All other
21586,29/06/20,6.53054E+18,2.13435E+18,olx|mea|ae|classifieds|cl|14,300,-1652.5,6,Normal,All other
21587,29/06/20,4.53613E+18,2.13435E+18,olx|mea|ae|classifieds|cl|15,300,-1652.5,6,Normal,All other
21588,29/06/20,2.11025E+18,4.49673E+16,olx|mea|ae|classifieds|cl|5,50,-1652.5,6,Normal,Category 5
21589,29/06/20,3.59993E+18,7.39333E+18,olx|mea|ae|classifieds|cl|6,2950,-1652.5,6,Normal,Category 6
21590,29/06/20,5.83426E+18,2.17019E+18,olx|mea|ae|classifieds|cl|8,10,-1652.5,6,Normal,All other
21591,29/06/20,1.09253E+18,7.99654E+18,olx|mea|ae|classifieds|cl|4,500,-1652.5,6,Normal,Category 4
21592,29/06/20,8.76285E+18,8.18883E+18,olx|mea|ae|classifieds|cl|10,3200,-1652.5,6,High Outlier,All other
21593,29/06/20,1.5944E+17,7.88883E+18,olx|mea|ae|classifieds|cl|6,230,-1652.5,6,Normal,Category 6
21594,29/06/20,2.60234E+18,6.37425E+18,olx|mea|ae|classifieds|cl|1,120,-1652.5,6,Normal,Category 1
21595,29/06/20,2.70222E+18,1.12993E+18,olx|mea|ae|classifieds|cl|4,600,-1652.5,6,Normal,Category 4
21596,29/06/20,8.78516E+17,1.90723E+17,olx|mea|ae|classifieds|cl|15,1199,-1652.5,6,Normal,All other
21597,29/06/20,3.89603E+18,6.69194E+18,olx|mea|ae|classifieds|cl|2,2700,-1652.5,6,Normal,Category 2
21598,29/06/20,3.46616E+18,8.43185E+18,olx|mea|ae|classifieds|cl|11,150,-1652.5,6,Normal,All other
21599,29/06/20,8.18398E+18,3.84109E+17,olx|mea|ae|classifieds|cl|8,450,-1652.5,6,Normal,All other
21600,29/06/20,2.49817E+18,2.77469E+17,olx|mea|ae|classifieds|cl|4,7900,-1652.5,6,High Outlier,Category 4
21601,29/06/20,2.45507E+18,8.48525E+18,olx|mea|ae|classifieds|cl|6,2250,-1652.5,6,Normal,Category 6
21602,29/06/20,2.4579E+18,5.8651E+18,olx|mea|ae|classifieds|cl|6,1850,-1652.5,6,Normal,Category 6
21603,30/06/20,3.05683E+18,1.36462E+18,olx|mea|ae|classifieds|cl|2,150,-1652.5,6,Normal,Category 2
21604,30/06/20,2.7582E+18,8.64696E+18,olx|mea|ae|classifieds|cl|13,6000,-1652.5,6,High Outlier,All other
21605,30/06/20,2.90095E+18,6.59678E+18,olx|mea|ae|classifieds|cl|4,300,-1652.5,6,Normal,Category 4
21606,30/06/20,6.46711E+18,2.70891E+18,olx|mea|ae|classifieds|cl|3,2200,-1652.5,6,Normal,Category 3
21607,30/06/20,6.77471E+18,5.86632E+18,olx|mea|ae|classifieds|cl|2,1200,-1652.5,6,Normal,Category 2
21608,30/06/20,2.04167E+18,1.58396E+18,olx|mea|ae|classifieds|cl|15,15,-1652.5,6,Normal,All other
21609,30/06/20,3.2386E+17,5.54496E+18,olx|mea|ae|classifieds|cl|2,450,-1652.5,6,Normal,Category 2
21610,30/06/20,3.45756E+18,7.28303E+18,olx|mea|ae|classifieds|cl|11,20,-1652.5,6,Normal,All other
21611,30/06/20,8.48154E+18,3.51543E+18,olx|mea|ae|classifieds|cl|9,300,-1652.5,6,Normal,All other
21612,30/06/20,4.3962E+18,3.70042E+18,olx|mea|ae|classifieds|cl|4,599,-1652.5,6,Normal,Category 4
21613,30/06/20,3.44564E+18,8.4034E+18,olx|mea|ae|classifieds|cl|2,1350,-1652.5,6,Normal,Category 2
21614,30/06/20,4.09475E+18,8.4034E+18,olx|mea|ae|classifieds|cl|2,900,-1652.5,6,Normal,Category 2
21615,30/06/20,4.75529E+18,8.4034E+18,olx|mea|ae|classifieds|cl|2,1300,-1652.5,6,Normal,Category 2
21616,30/06/20,5.10818E+17,5.51531E+17,olx|mea|ae|classifieds|cl|7,270,-1652.5,6,Normal,Category 7
21617,30/06/20,1.50849E+18,6.84145E+18,olx|mea|ae|classifieds|cl|15,160,-1652.5,6,Normal,All other
21618,30/06/20,3.56017E+18,8.65852E+18,olx|mea|ae|classifieds|cl|2,650,-1652.5,6,Normal,Category 2
21619,30/06/20,4.71643E+18,7.75771E+18,olx|mea|ae|classifieds|cl|14,50,-1652.5,6,Normal,All other
21620,30/06/20,7.5466E+18,4.46405E+18,olx|mea|ae|classifieds|cl|4,800,-1652.5,6,Normal,Category 4
21621,30/06/20,1.51413E+18,3.15813E+18,olx|mea|ae|classifieds|cl|15,60,-1652.5,6,Normal,All other
21622,30/06/20,8.99387E+18,4.38293E+18,olx|mea|ae|classifieds|cl|12,500,-1652.5,6,Normal,All other
21623,30/06/20,1.48754E+18,7.80755E+18,olx|mea|ae|classifieds|cl|3,150010,-1652.5,6,High Outlier,Category 3
21624,30/06/20,1.57669E+18,8.4034E+18,olx|mea|ae|classifieds|cl|2,1600,-1652.5,6,Normal,Category 2
21625,30/06/20,1.61245E+18,6.58343E+18,olx|mea|ae|classifieds|cl|15,5,-1652.5,6,Normal,All other
21626,30/06/20,3.85305E+18,7.17478E+18,olx|mea|ae|classifieds|cl|2,700,-1652.5,6,Normal,Category 2
21627,30/06/20,8.61006E+18,7.56886E+18,olx|mea|ae|classifieds|cl|1,2500,-1652.5,6,Normal,Category 1
21628,30/06/20,6.38658E+18,7.101E+18,olx|mea|ae|classifieds|cl|16,15,-1652.5,6,Normal,All other
21629,30/06/20,7.34634E+18,1.8759E+18,olx|mea|ae|classifieds|cl|4,600,-1652.5,6,Normal,Category 4
21630,30/06/20,1.38899E+18,4.00961E+18,olx|mea|ae|classifieds|cl|2,450,-1652.5,6,Normal,Category 2
21631,30/06/20,7.28463E+17,7.5487E+18,olx|mea|ae|classifieds|cl|2,1500,-1652.5,6,Normal,Category 2
21632,30/06/20,4.45834E+18,8.81304E+18,olx|mea|ae|classifieds|cl|8,79,-1652.5,6,Normal,All other
21633,30/06/20,6.38179E+18,3.15813E+18,olx|mea|ae|classifieds|cl|16,80,-1652.5,6,Normal,All other
21634,30/06/20,3.06253E+17,5.38672E+18,olx|mea|ae|classifieds|cl|3,899,-1652.5,6,Normal,Category 3
21635,30/06/20,7.57337E+18,8.84344E+18,olx|mea|ae|classifieds|cl|8,950,-1652.5,6,Normal,All other
21636,30/06/20,1.63821E+18,3.99176E+18,olx|mea|ae|classifieds|cl|2,850,-1652.5,6,Normal,Category 2
21637,22/05/20,3.1898E+17,4.51951E+18,olx|mea|ae|classifieds|cl|7,200,-1652.5,5,Normal,Category 7
21638,22/05/20,4.14737E+18,1.347E+18,olx|mea|ae|classifieds|cl|8,50,-1652.5,5,Normal,All other
21639,22/05/20,6.91088E+18,2.82418E+18,olx|mea|ae|classifieds|cl|13,1650,-1652.5,5,Normal,All other
21640,22/05/20,5.45944E+18,1.347E+18,olx|mea|ae|classifieds|cl|10,100,-1652.5,5,Normal,All other
21641,22/05/20,2.81749E+18,4.91749E+18,olx|mea|ae|classifieds|cl|6,750,-1652.5,5,Normal,Category 6
21642,22/05/20,2.73854E+17,4.47703E+18,olx|mea|ae|classifieds|cl|14,250,-1652.5,5,Normal,All other
21643,22/05/20,9.70291E+17,6.54325E+18,olx|mea|ae|classifieds|cl|2,650,-1652.5,5,Normal,Category 2
21644,22/05/20,7.83769E+18,7.06442E+18,olx|mea|ae|classifieds|cl|4,50,-1652.5,5,Normal,Category 4
21645,22/05/20,4.39369E+18,3.22244E+18,olx|mea|ae|classifieds|cl|8,150,-1652.5,5,Normal,All other
21646,22/05/20,8.3084E+17,1.41626E+18,olx|mea|ae|classifieds|cl|15,80,-1652.5,5,Normal,All other
21647,22/05/20,4.39847E+18,6.99898E+18,olx|mea|ae|classifieds|cl|8,390,-1652.5,5,Normal,All other
21648,22/05/20,7.43592E+18,4.33377E+18,olx|mea|ae|classifieds|cl|4,2000,-1652.5,5,Normal,Category 4
21649,23/05/20,2.80432E+18,9.12819E+18,olx|mea|ae|classifieds|cl|13,400,-1652.5,5,Normal,All other
21650,23/05/20,5.31223E+18,9.22205E+18,olx|mea|ae|classifieds|cl|6,650,-1652.5,5,Normal,Category 6
21651,23/05/20,6.10658E+18,5.59582E+18,olx|mea|ae|classifieds|cl|10,1200,-1652.5,5,Normal,All other
21652,23/05/20,5.2869E+18,7.46812E+18,olx|mea|ae|classifieds|cl|2,80,-1652.5,5,Normal,Category 2
21653,23/05/20,2.80332E+18,2.55986E+18,olx|mea|ae|classifieds|cl|13,2200,-1652.5,5,Normal,All other
21654,23/05/20,7.77072E+18,5.75611E+18,olx|mea|ae|classifieds|cl|4,800,-1652.5,5,Normal,Category 4
21655,23/05/20,6.059E+18,6.54325E+18,olx|mea|ae|classifieds|cl|2,600,-1652.5,5,Normal,Category 2
21656,23/05/20,2.28542E+18,5.13379E+18,olx|mea|ae|classifieds|cl|2,1099,-1652.5,5,Normal,Category 2
21657,23/05/20,7.1761E+18,4.87704E+18,olx|mea|ae|classifieds|cl|9,600,-1652.5,5,Normal,All other
21658,23/05/20,8.39521E+18,5.18205E+18,olx|mea|ae|classifieds|cl|5,989,-1652.5,5,Normal,Category 5
21659,23/05/20,3.71592E+18,6.26797E+18,olx|mea|ae|classifieds|cl|8,50,-1652.5,5,Normal,All other
21660,23/05/20,4.17665E+18,5.3565E+18,olx|mea|ae|classifieds|cl|10,299,-1652.5,5,Normal,All other
21661,23/05/20,6.18527E+14,1.106E+18,olx|mea|ae|classifieds|cl|13,299,-1652.5,5,Normal,All other
21662,23/05/20,4.94807E+18,4.98448E+18,olx|mea|ae|classifieds|cl|2,500,-1652.5,5,Normal,Category 2
21663,23/05/20,4.21046E+18,8.7807E+18,olx|mea|ae|classifieds|cl|3,340,-1652.5,5,Normal,Category 3
21664,23/05/20,2.32539E+18,4.53503E+18,olx|mea|ae|classifieds|cl|7,9500,-1652.5,5,High Outlier,Category 7
21665,23/05/20,2.89343E+18,5.05759E+18,olx|mea|ae|classifieds|cl|2,1100,-1652.5,5,Normal,Category 2
21666,23/05/20,4.0805E+18,7.12376E+18,olx|mea|ae|classifieds|cl|2,850,-1652.5,5,Normal,Category 2
21667,23/05/20,3.55397E+18,7.12376E+18,olx|mea|ae|classifieds|cl|2,3999,-1652.5,5,High Outlier,Category 2
21668,24/05/20,3.55756E+18,2.88393E+18,olx|mea|ae|classifieds|cl|3,799,-1652.5,5,Normal,Category 3
21669,24/05/20,2.58163E+18,5.08994E+18,olx|mea|ae|classifieds|cl|6,250,-1652.5,5,Normal,Category 6
21670,24/05/20,5.33864E+18,8.54304E+18,olx|mea|ae|classifieds|cl|8,1600,-1652.5,5,Normal,All other
21671,24/05/20,5.33669E+18,7.2727E+18,olx|mea|ae|classifieds|cl|8,40,-1652.5,5,Normal,All other
21672,24/05/20,4.54571E+18,2.69196E+18,olx|mea|ae|classifieds|cl|2,2200,-1652.5,5,Normal,Category 2
21673,24/05/20,1.93973E+18,7.94091E+17,olx|mea|ae|classifieds|cl|13,60,-1652.5,5,Normal,All other
21674,24/05/20,3.89548E+18,4.00249E+18,olx|mea|ae|classifieds|cl|14,150,-1652.5,5,Normal,All other
21675,24/05/20,3.88703E+18,9.06868E+18,olx|mea|ae|classifieds|cl|2,200,-1652.5,5,Normal,Category 2
21676,24/05/20,6.84321E+18,9.04021E+18,olx|mea|ae|classifieds|cl|4,100,-1652.5,5,Normal,Category 4
21677,24/05/20,4.82381E+18,2.87343E+18,olx|mea|ae|classifieds|cl|10,3500,-1652.5,5,High Outlier,All other
21678,24/05/20,4.7924E+18,4.23731E+18,olx|mea|ae|classifieds|cl|7,800,-1652.5,5,Normal,Category 7
21679,24/05/20,5.08171E+18,4.24592E+18,olx|mea|ae|classifieds|cl|5,1000,-1652.5,5,Normal,Category 5
21680,24/05/20,8.78847E+18,3.38278E+17,olx|mea|ae|classifieds|cl|11,1500,-1652.5,5,Normal,All other
21681,24/05/20,5.44618E+18,9.85963E+17,olx|mea|ae|classifieds|cl|7,300,-1652.5,5,Normal,Category 7
21682,24/05/20,1.11691E+17,7.75448E+18,olx|mea|ae|classifieds|cl|16,25,-1652.5,5,Normal,All other
21683,24/05/20,8.18762E+18,2.53935E+17,olx|mea|ae|classifieds|cl|6,775,-1652.5,5,Normal,Category 6
21684,24/05/20,6.55084E+18,6.17022E+17,olx|mea|ae|classifieds|cl|4,700,-1652.5,5,Normal,Category 4
21685,24/05/20,4.69663E+18,1.32438E+17,olx|mea|ae|classifieds|cl|4,1000,-1652.5,5,Normal,Category 4
21686,24/05/20,1.08859E+17,8.22885E+18,olx|mea|ae|classifieds|cl|16,25,-1652.5,5,Normal,All other
21687,24/05/20,6.44569E+18,5.96961E+18,olx|mea|ae|classifieds|cl|9,150,-1652.5,5,Normal,All other
21688,24/05/20,8.06656E+18,5.13379E+18,olx|mea|ae|classifieds|cl|2,750,-1652.5,5,Normal,Category 2
21689,24/05/20,9.05647E+18,5.13379E+18,olx|mea|ae|classifieds|cl|2,950,-1652.5,5,Normal,Category 2
21690,24/05/20,9.05353E+18,5.13379E+18,olx|mea|ae|classifieds|cl|2,800,-1652.5,5,Normal,Category 2
21691,24/05/20,7.43258E+18,7.48941E+18,olx|mea|ae|classifieds|cl|7,300,-1652.5,5,Normal,Category 7
21692,24/05/20,3.21962E+18,7.2727E+18,olx|mea|ae|classifieds|cl|3,10,-1652.5,5,Normal,Category 3
21693,25/05/20,7.71414E+18,2.82405E+18,olx|mea|ae|classifieds|cl|11,450,-1652.5,5,Normal,All other
21694,25/05/20,6.77206E+18,2.6802E+18,olx|mea|ae|classifieds|cl|7,450,-1652.5,5,Normal,Category 7
21695,25/05/20,3.52768E+18,4.52987E+17,olx|mea|ae|classifieds|cl|10,950,-1652.5,5,Normal,All other
21696,25/05/20,6.07261E+18,3.39829E+17,olx|mea|ae|classifieds|cl|5,100,-1652.5,5,Normal,Category 5
21697,25/05/20,3.5381E+18,1.61198E+18,olx|mea|ae|classifieds|cl|14,250,-1652.5,5,Normal,All other
21698,25/05/20,3.78258E+18,7.50779E+18,olx|mea|ae|classifieds|cl|4,480,-1652.5,5,Normal,Category 4
21699,25/05/20,5.92357E+18,7.57147E+18,olx|mea|ae|classifieds|cl|4,200,-1652.5,5,Normal,Category 4
21700,25/05/20,1.48417E+18,5.13379E+18,olx|mea|ae|classifieds|cl|2,800,-1652.5,5,Normal,Category 2
21701,25/05/20,1.07723E+18,6.48289E+18,olx|mea|ae|classifieds|cl|16,200,-1652.5,5,Normal,All other
21702,25/05/20,1.07637E+18,5.14739E+17,olx|mea|ae|classifieds|cl|16,80,-1652.5,5,Normal,All other
21703,25/05/20,3.93408E+18,2.54958E+18,olx|mea|ae|classifieds|cl|2,2200,-1652.5,5,Normal,Category 2
21704,25/05/20,5.15864E+18,3.88084E+18,olx|mea|ae|classifieds|cl|15,200,-1652.5,5,Normal,All other
21705,25/05/20,6.14522E+18,7.47641E+18,olx|mea|ae|classifieds|cl|8,50,-1652.5,5,Normal,All other
21706,25/05/20,5.15864E+18,8.35641E+18,olx|mea|ae|classifieds|cl|15,599,-1652.5,5,Normal,All other
21707,25/05/20,5.62348E+18,3.90849E+18,olx|mea|ae|classifieds|cl|8,800,-1652.5,5,Normal,All other
21708,25/05/20,1.40205E+18,4.72989E+18,olx|mea|ae|classifieds|cl|9,1000,-1652.5,5,Normal,All other
21709,25/05/20,9.20583E+18,6.79475E+16,olx|mea|ae|classifieds|cl|7,100,-1652.5,5,Normal,Category 7
21710,25/05/20,8.73949E+18,3.43304E+18,olx|mea|ae|classifieds|cl|8,75,-1652.5,5,Normal,All other
21711,25/05/20,5.72922E+18,6.50336E+18,olx|mea|ae|classifieds|cl|4,40,-1652.5,5,Normal,Category 4
21712,25/05/20,2.94056E+18,3.3087E+18,olx|mea|ae|classifieds|cl|1,50000,-1652.5,5,High Outlier,Category 1
21713,25/05/20,8.67762E+17,4.35238E+18,olx|mea|ae|classifieds|cl|9,1000,-1652.5,5,Normal,All other
21714,25/05/20,3.52269E+18,6.53218E+18,olx|mea|ae|classifieds|cl|4,50,-1652.5,5,Normal,Category 4
21715,25/05/20,8.75483E+17,2.83138E+18,olx|mea|ae|classifieds|cl|9,950,-1652.5,5,Normal,All other
21716,25/05/20,4.83405E+18,3.77377E+18,olx|mea|ae|classifieds|cl|4,300,-1652.5,5,Normal,Category 4
21717,25/05/20,2.94038E+18,8.24009E+17,olx|mea|ae|classifieds|cl|2,1750,-1652.5,5,Normal,Category 2
21718,25/05/20,2.71156E+18,2.60541E+18,olx|mea|ae|classifieds|cl|9,300,-1652.5,5,Normal,All other
21719,25/05/20,8.6091E+18,3.43593E+17,olx|mea|ae|classifieds|cl|7,1000,-1652.5,5,Normal,Category 7
21720,25/05/20,2.93797E+18,5.1591E+18,olx|mea|ae|classifieds|cl|6,930,-1652.5,5,Normal,Category 6
21721,25/05/20,8.34301E+18,1.79689E+18,olx|mea|ae|classifieds|cl|14,150,-1652.5,5,Normal,All other
21722,26/05/20,2.04721E+18,5.3741E+18,olx|mea|ae|classifieds|cl|9,7000,-1652.5,5,High Outlier,All other
21723,26/05/20,1.71865E+18,3.39829E+17,olx|mea|ae|classifieds|cl|5,100,-1652.5,5,Normal,Category 5
21724,26/05/20,2.0512E+18,3.59123E+18,olx|mea|ae|classifieds|cl|4,450,-1652.5,5,Normal,Category 4
21725,26/05/20,2.04639E+18,5.9951E+18,olx|mea|ae|classifieds|cl|4,1500,-1652.5,5,Normal,Category 4
21726,26/05/20,1.39925E+18,8.0158E+18,olx|mea|ae|classifieds|cl|4,149,-1652.5,5,Normal,Category 4
21727,26/05/20,2.50462E+18,6.54325E+18,olx|mea|ae|classifieds|cl|2,600,-1652.5,5,Normal,Category 2
21728,26/05/20,2.0607E+18,6.06171E+18,olx|mea|ae|classifieds|cl|5,2500,-1652.5,5,Normal,Category 5
21729,26/05/20,3.6793E+18,8.48122E+18,olx|mea|ae|classifieds|cl|2,100,-1652.5,5,Normal,Category 2
21730,26/05/20,7.317E+18,3.21107E+18,olx|mea|ae|classifieds|cl|16,70,-1652.5,5,Normal,All other
21731,26/05/20,4.74745E+18,2.15286E+18,olx|mea|ae|classifieds|cl|6,500,-1652.5,5,Normal,Category 6
21732,26/05/20,3.00206E+18,6.90983E+17,olx|mea|ae|classifieds|cl|4,50,-1652.5,5,Normal,Category 4
21733,26/05/20,4.30594E+18,7.99562E+18,olx|mea|ae|classifieds|cl|4,450,-1652.5,5,Normal,Category 4
21734,26/05/20,1.18415E+18,7.73371E+18,olx|mea|ae|classifieds|cl|4,100,-1652.5,5,Normal,Category 4
